train_base_euler_roll,train_base_euler_pitch,train_base_euler_yaw,train_dof_pos_0,train_target_dof_pos_0,train_dof_pos_1,train_target_dof_pos_1,train_dof_pos_2,train_target_dof_pos_2,train_dof_pos_3,train_target_dof_pos_3,train_dof_pos_4,train_target_dof_pos_4,train_dof_pos_5,train_target_dof_pos_5,train_dof_pos_6,train_target_dof_pos_6,train_dof_pos_7,train_target_dof_pos_7,train_dof_pos_8,train_target_dof_pos_8,train_dof_pos_9,train_target_dof_pos_9,train_dof_pos_10,train_target_dof_pos_10,train_dof_pos_11,train_target_dof_pos_11
0.015461468137800694,0.0027537757996469736,-0.22710514068603516,0.044559285044670105,0.029566805809736252,-0.008370938710868359,-0.038013067096471786,-0.006026202347129583,-0.09343872219324112,-0.014282562769949436,-0.12002592533826828,-0.033102069050073624,-0.019739069044589996,-0.008465494029223919,-0.006773530971258879,-0.10281436890363693,-0.1214706301689148,-0.0135846808552742,0.009272806346416473,0.17155931890010834,0.3064987063407898,0.08538231998682022,0.15540380775928497,0.007574885617941618,0.027396174147725105,0.024402562528848648,-0.04932403564453125
0.017320167273283005,-0.003281116485595703,-0.22817182540893555,0.0759335607290268,0.02897251769900322,-0.020191295072436333,-0.001224228646606207,-0.0068684834986925125,-0.0987701267004013,-0.05406283587217331,-0.16891908645629883,-0.020796654745936394,-0.07891291379928589,0.01582389511168003,0.0909326821565628,-0.08240731805562973,-0.034630659967660904,-0.019238749518990517,0.026017161086201668,0.17412787675857544,0.16237057745456696,0.06789824366569519,0.08491706848144531,0.011245244182646275,0.052172936499118805,0.0017372708534821868,-0.042721983045339584
0.015326853841543198,0.006749212741851807,-0.2057933807373047,0.07669200003147125,0.11913318186998367,-0.028221413493156433,0.04623299092054367,-0.02933720126748085,-0.06977833062410355,-0.07240968197584152,-0.0068090083077549934,-0.02766120433807373,-0.04325859248638153,0.033137835562229156,0.13506241142749786,-0.07291636615991592,-0.09161984920501709,-0.02032252959907055,0.09615147858858109,0.1652916520833969,0.059908427298069,0.054154422134160995,-0.034501634538173676,0.01931757666170597,0.04457080736756325,-0.006086720619350672,0.13566716015338898
0.008930872194468975,0.016894608736038208,-0.17871713638305664,0.07434355467557907,0.11992538720369339,-0.029239807277917862,0.01046765223145485,-0.05845033749938011,-0.0723990648984909,-0.085305355489254,-0.0881330594420433,-0.0062067825347185135,0.030116230249404907,0.058362580835819244,0.14486590027809143,-0.04144769161939621,-0.05983259901404381,-0.018229642882943153,0.10018197447061539,0.12078941613435745,0.019287046045064926,0.0010360394371673465,-0.07273761183023453,-0.00314544839784503,-0.04951007664203644,0.05203158035874367,0.1456717550754547
0.01044374704360962,0.029814444482326508,-0.17681598663330078,0.07539520412683487,0.08655349165201187,-0.030395803973078728,0.035479359328746796,-0.060327380895614624,-0.0668887048959732,-0.09367111325263977,-0.05931175872683525,-0.011858329176902771,0.2887769639492035,0.061363447457551956,-0.015758192166686058,-0.043656665831804276,-0.11470884084701538,-0.006554487626999617,0.0798918753862381,0.10185356438159943,0.22948314249515533,-0.005201681982725859,0.04365166276693344,0.0016880618641152978,0.029315225780010223,0.0555204413831234,0.1404624879360199
0.014032414183020592,0.041463300585746765,-0.17358684539794922,0.0771680548787117,0.08151540160179138,-0.03328206017613411,0.016620583832263947,-0.06322554498910904,-0.044432878494262695,-0.09790156036615372,-0.018071334809064865,-0.021085800603032112,0.3083806037902832,0.06291071325540543,-0.1408531665802002,-0.04686127230525017,-0.20213839411735535,0.002404742408543825,0.07335494458675385,0.09573821723461151,0.3402816951274872,-0.0002755603345576674,0.16714733839035034,0.0047568450681865215,0.040144432336091995,0.046395882964134216,0.1182570606470108
0.03694947808980942,0.07366862148046494,-0.19836902618408203,0.022935429587960243,0.03140049800276756,-0.04468720778822899,0.05273987352848053,-0.0342227928340435,-0.03719993308186531,-0.055049147456884384,0.06051444262266159,0.0021778414957225323,0.26053017377853394,-0.025065721943974495,-0.17675137519836426,-0.14665567874908447,-0.1952233463525772,0.013065297156572342,0.04125550016760826,0.1744668334722519,0.34954938292503357,0.10669411718845367,0.21206316351890564,0.00842570886015892,0.10386653244495392,0.023314500227570534,0.051785245537757874
0.06460914760828018,0.059067051857709885,-0.21019315719604492,0.01438088994473219,-0.01980503275990486,-0.06070595607161522,0.00407020328566432,-0.020189983770251274,-0.05001223459839821,-0.025590114295482635,-0.0724208801984787,0.05205575004220009,0.0099303238093853,-0.0641084760427475,-0.12014023959636688,-0.16054034233093262,-0.12001320719718933,0.01537870243191719,0.027226213365793228,0.23362140357494354,0.24020551145076752,0.14207760989665985,0.1556665599346161,0.033206354826688766,0.00017101317644119263,0.02210618369281292,-0.07157611846923828
0.07126235216856003,0.03848088160157204,-0.193145751953125,0.015279113315045834,-0.035277895629405975,-0.04531681165099144,0.04747258126735687,-0.018114319071173668,-0.016281064599752426,-0.02396509051322937,-0.08989701420068741,0.05729690566658974,-0.022151537239551544,-0.07625780999660492,-0.06083906069397926,-0.11990702152252197,-0.06304508447647095,0.016408804804086685,0.005850545130670071,0.20043131709098816,0.084395632147789,0.09711887687444687,0.04068779945373535,0.006149482913315296,-0.052830372005701065,-0.03730034828186035,-0.12842735648155212
0.05938678979873657,0.03314445540308952,-0.1656627655029297,-0.02547699771821499,-0.0066521307453513145,0.0031540952622890472,0.05710388347506523,0.01118991058319807,0.03980103135108948,0.023145584389567375,0.09289000183343887,0.0017850322183221579,-0.033647019416093826,-0.07630966603755951,-0.07545936852693558,-0.10448233038187027,-0.1307096779346466,0.022244835272431374,-0.007296618074178696,0.08968053013086319,-0.03098941035568714,0.0685526579618454,0.01920321211218834,-0.04409123957157135,-0.106813445687294,-0.02764315716922283,-0.0005275392904877663
